内容方向,达人昵称,内容链接,总消耗,进店uv,阅读量,互动量,搜索uv,gmv,roi,cpm,cpe,搜索成本,进店成本,source,product,noteId
G1选购攻略,呆呆小羊咩,https://www.xiaohongshu.com/explore/6a2a9672000000001603e246?xsec_token=ABWoqFl1IJ8k1Jm4rrQGD1Ec_I1Rm4CC-xJJrCgmHWbSI=&xsec_source=pc_user,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KOC,G1,6a2a9672000000001603e246
G1选购攻略,摸鱼派大星,https://www.xiaohongshu.com/explore/6a16a0a20000000008000c04?xsec_token=ABdyTtUeMxe0qdjBsT2zre9qcqDgkI_yTK9mKAIdYEXiQ=&xsec_source=pc_user,468.94,11,695,58,8,0.0,0.0,674.73381294964,8.0851724137931,58.6175,42.6309090909091,KOC,G1,6a16a0a20000000008000c04
G1选购攻略,阵雨_,https://www.xiaohongshu.com/explore/6a16a1920000000006030486?xsec_token=ABdyTtUeMxe0qdjBsT2zre9nxqXFQxQecjS3LW50rDEBs=&xsec_source=pc_user,470.245,16,610,35,4,2264.11,4.81474550500271,770.893442622951,13.4355714285714,117.56125,29.3903125,KOC,G1,6a16a1920000000006030486
G1选购攻略,几碗小鱼干,https://www.xiaohongshu.com/explore/6a1d63d5000000003502ddd9?xsec_token=ABabbwFWHSE0S9gBMeE6W8UVB3GTBjmFF_-4Eo6UEHxLw=&xsec_source=pc_user,467.5,0,280,75,0,0.0,0.0,1669.64285714286,6.23333333333333,0.0,0.0,KOC,G1,6a1d63d5000000003502ddd9
G1选购攻略,李李李,https://www.xiaohongshu.com/explore/6a1d711a00000000350330da?app_platform=ios&app_version=9.32.2&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBzRpzbPu8O9muMvmIZn6VXGJI9McJPHdvriN2_cWYjz8=&author_share=1&xhsshare=CopyLink&shareRedId=OD0yOEdJOEA2NzUyOTgwNjdHOTo2Pj9P&apptime=1780372883&share_id=f1dedb6bb9e84ec6954b9b3663d04cb4,467.5,9,249,4,3,0.0,0.0,1877.51004016064,116.875,155.833333333333,51.9444444444444,KOC,G1,6a1d711a00000000350330da
G1选购攻略,桃色日记,https://www.xiaohongshu.com/explore/6a1d66a10000000036001781?xsec_token=ABabbwFWHSE0S9gBMeE6W8UYbm96-UUQHak6B9bTyZKEI=&xsec_source=pc_user,467.5,5,35,4,2,0.0,0.0,13357.1428571429,116.875,233.75,93.5,KOC,G1,6a1d66a10000000036001781
G1选购攻略,困困猪的分享,https://www.xiaohongshu.com/explore/6a1d6bbd0000000035027025?xsec_token=ABabbwFWHSE0S9gBMeE6W8USGNatVrYY0HC5owFteJ3bE=&xsec_source=pc_user,468.661,6,80,28,6,0.0,0.0,5858.2625,16.7378928571429,78.1101666666667,78.1101666666667,KOC,G1,6a1d6bbd0000000035027025
G1选购攻略,兔巴儿,https://www.xiaohongshu.com/explore/6a12fe30000000000702062d?xsec_token=ABYtWSEsluA8ElkzxsSvVrWDKjzcpDnaxL2vm3j_-gUqI=&xsec_source=pc_user,471.514,2,65,86,0,0.0,0.0,7254.06153846154,5.48272093023256,0.0,235.757,KOC,G1,6a12fe30000000000702062d
G1选购攻略,酱酱紫🍨,https://www.xiaohongshu.com/explore/6a13e9f2000000000702ece1?xsec_token=ABRS1yFe0xAtyoWV6EmizEkSXYwqF01ICinA54zMIIwWE=&xsec_source=pc_user,471.595,27,86,93,11,0.0,0.0,5483.66279069768,5.07091397849462,42.8722727272727,17.4664814814815,KOC,G1,6a13e9f2000000000702ece1
G1选购攻略,玉馒头,https://www.xiaohongshu.com/explore/6a13f5310000000037034583?xsec_token=ABRS1yFe0xAtyoWV6EmizEka1hqBsm0PBMNMWMb3TXOgk=&xsec_source=pc_user,471.523,21,91,77,9,0.0,0.0,5181.57142857143,6.12367532467533,52.3914444444444,22.4534761904762,KOC,G1,6a13f5310000000037034583
G1选购攻略,星星,https://www.xiaohongshu.com/explore/6a140f410000000037035f6d?xsec_token=ABbExDWLb8EPag1xmxM1pzHd1UzqVTteorFvyp6HfT2tg=&xsec_source=pc_user,470.641,3,59,60,15,0.0,0.0,7976.96610169492,7.84401666666667,31.3760666666667,156.880333333333,KOC,G1,6a140f410000000037035f6d
G1选购攻略,一只张张包🦋,https://www.xiaohongshu.com/explore/6a14246a0000000006036d3c?xsec_token=ABbExDWLb8EPag1xmxM1pzHQlwJUKihvnR59u8nNNqRg8=&xsec_source=pc_user,468.229,20,71,68,4,0.0,0.0,6594.77464788732,6.88572058823529,117.05725,23.41145,KOC,G1,6a14246a0000000006036d3c
G1选购攻略,幸运喵,https://www.xiaohongshu.com/explore/6a140be000000000070228a9?xsec_token=ABbExDWLb8EPag1xmxM1pzHZanhwD8aXa7eUz_k4Kg5VM=&xsec_source=pc_user,467.824,3,44,24,0,0.0,0.0,10632.3636363636,19.4926666666667,0.0,155.941333333333,KOC,G1,6a140be000000000070228a9
G1选购攻略,小冻梨,https://www.xiaohongshu.com/explore/6a13eb38000000000803d85b?xsec_token=ABRS1yFe0xAtyoWV6EmizEkep-U-hyzcRu9Ilh4OrTpqA=&xsec_source=pc_user,469.921,51,111,65,24,0.0,0.0,4233.52252252252,7.22955384615385,19.5800416666667,9.21413725490196,KOC,G1,6a13eb38000000000803d85b
G1选购攻略,小鱼栗子,https://www.xiaohongshu.com/explore/6a13e717000000003501eec5?xsec_token=ABRS1yFe0xAtyoWV6EmizEkaSFnEAzKFUfxrCFgARFtPw=&xsec_source=pc_user,468.301,11,61,56,9,0.0,0.0,7677.06557377049,8.36251785714286,52.0334444444444,42.5728181818182,KOC,G1,6a13e717000000003501eec5
G1选购攻略,真让人稀罕,https://www.xiaohongshu.com/explore/6a1403d2000000000802637c?xsec_token=ABbExDWLb8EPag1xmxM1pzHZjawMbQ7tl70OW3gg0L8Oo=&xsec_source=pc_user,468.823,1,39,4,0,0.0,0.0,12021.1025641026,117.20575,0.0,468.823,KOC,G1,6a1403d2000000000802637c
G1选购攻略,就是配合呀,https://www.xiaohongshu.com/explore/6a13e847000000003502cf55?xsec_token=ABRS1yFe0xAtyoWV6EmizEkeTEXucxbKr_fqYrlrkLgRM=&xsec_source=pc_user,468.697,0,38,31,0,0.0,0.0,12334.1315789474,15.1192580645161,0.0,0.0,KOC,G1,6a13e847000000003502cf55
G1选购攻略,申请家入,https://www.xiaohongshu.com/explore/6a13e8c50000000035031e3b?xsec_token=ABRS1yFe0xAtyoWV6EmizEkZOVV7mFNFWMCfDToAkPV5I=&xsec_source=pc_user,468.337,4,36,31,1,0.0,0.0,13009.3611111111,15.1076451612903,468.337,117.08425,KOC,G1,6a13e8c50000000035031e3b
G1选购攻略,橘柚8,https://www.xiaohongshu.com/explore/6a13e85a000000000702e528?xsec_token=ABRS1yFe0xAtyoWV6EmizEkXU-_Jrht_o33XfOh9epfuU=&xsec_source=pc_user,282.759,1,36,25,0,0.0,0.0,7854.41666666667,11.31036,0.0,282.759,KOC,G1,6a13e85a000000000702e528
G1选购攻略,文诗诗,https://www.xiaohongshu.com/explore/6a14066d00000000360021c3?xsec_token=ABbExDWLb8EPag1xmxM1pzHe4uUV4ZtVpEqfLuifFKAt4=&xsec_source=pc_user,282.093,0,29,24,0,0.0,0.0,9727.34482758621,11.753875,0.0,0.0,KOC,G1,6a14066d00000000360021c3
G1选购攻略,亦欢,https://www.xiaohongshu.com/explore/6a140740000000000702c134?xsec_token=ABbExDWLb8EPag1xmxM1pzHSckO5POhI9kybVtl-f4gJE=&xsec_source=pc_user,281.22,0,28,27,0,0.0,0.0,10043.5714285714,10.4155555555556,0.0,0.0,KOC,G1,6a140740000000000702c134
G1选购攻略,玫瑰雨,https://www.xiaohongshu.com/explore/6a1402700000000035020c79?xsec_token=ABbExDWLb8EPag1xmxM1pzHWhEfsoFyVilwy86YQkl5Es=&xsec_source=pc_user,281.859,12,53,41,9,0.0,0.0,5318.09433962264,6.87460975609756,31.3176666666667,23.48825,KOC,G1,6a1402700000000035020c79
G1选购攻略,随缘暖宅,https://www.xiaohongshu.com/explore/6a14088a0000000008003c9c?xsec_token=ABbExDWLb8EPag1xmxM1pzHZIAYwwYK0D7Cg8swmwDYt4=&xsec_source=pc_user,281.435,35,226,173,17,0.0,0.0,1245.28761061947,1.62679190751445,16.555,8.041,KOC,G1,6a14088a0000000008003c9c
G1选购攻略,萌萌哒,https://www.xiaohongshu.com/explore/6a13e5740000000035022b71?xsec_token=ABRS1yFe0xAtyoWV6EmizEkZ57ov36TcYc_m31BWTWL-I=&xsec_source=pc_user,280.5,0,36,38,0,0.0,0.0,7791.66666666667,7.38157894736842,0.0,0.0,KOC,G1,6a13e5740000000035022b71
G1选购攻略,我是日记小姐,https://www.xiaohongshu.com/explore/6a142a3e0000000006020005?xsec_token=ABbExDWLb8EPag1xmxM1pzHfQgh5cnzBa_dQ67hrUm8x8=&xsec_source=pc_user,282.057,19,43,13,10,0.0,0.0,6559.46511627907,21.6966923076923,28.2057,14.8451052631579,KOC,G1,6a142a3e0000000006020005
G1选购攻略,晴子,https://www.xiaohongshu.com/explore/6a192a010000000036019559?xsec_token=ABMuY__ocGFFIfeINkI-PLo63dLuuGS_Rp_UH5--iMMSU=&xsec_source=pc_user,281.76,9,307,41,3,0.0,0.0,917.785016286645,6.87219512195122,93.92,31.3066666666667,KOC,G1,6a192a010000000036019559
G1选购攻略,清甜小开心,https://www.xiaohongshu.com/explore/6a1409e30000000007021ddb?xsec_token=ABbExDWLb8EPag1xmxM1pzHYGFysKeesvZB3eY12E_FHI=&xsec_source=pc_user,282.525,4,108,51,2,0.0,0.0,2615.97222222222,5.53970588235294,141.2625,70.63125,KOC,G1,6a1409e30000000007021ddb
G1选购攻略,可夏,https://www.xiaohongshu.com/explore/6a1407ce00000000070212b6?xsec_token=ABbExDWLb8EPag1xmxM1pzHYxjSowmlbS2DejyIu4r-zk=&xsec_source=pc_user,281.769,4,52,40,0,0.0,0.0,5418.63461538462,7.044225,0.0,70.44225,KOC,G1,6a1407ce00000000070212b6
G1选购攻略,月光漫过星辰,https://www.xiaohongshu.com/explore/6a18fbe5000000003700f674?xsec_token=AB5XzoMS_yB37fIZXzfUodOSyRehLgR38mQ31IacA7aFA=&xsec_source=pc_user,280.5,2,16,4,1,0.0,0.0,17531.25,70.125,280.5,140.25,KOC,G1,6a18fbe5000000003700f674
G1选购攻略,奶油小桃,https://www.xiaohongshu.com/explore/6a18fca600000000080029d0?xsec_token=AB5XzoMS_yB37fIZXzfUodOVlpn0p6nB6OKaGLHLKuU3o=&xsec_source=pc_user,280.5,2,18,2,1,0.0,0.0,15583.3333333333,140.25,280.5,140.25,KOC,G1,6a18fca600000000080029d0
G1选购攻略,椰椰生活笔记,https://www.xiaohongshu.com/explore/6a18fd9f000000003700ff9e?xsec_token=AB5XzoMS_yB37fIZXzfUodOeq5t32cAXoxiAkfs8uobBc=&xsec_source=pc_user,280.5,0,8,1,0,0.0,0.0,35062.5,280.5,0.0,0.0,KOC,G1,6a18fd9f000000003700ff9e
G1选购攻略,栗子晚安说,https://www.xiaohongshu.com/explore/6a18fe2d000000000702b357?xsec_token=AB5XzoMS_yB37fIZXzfUodOQCK95XWYJinEkiWy-Y03HM=&xsec_source=pc_user,281.634,7,17,9,4,0.0,0.0,16566.7058823529,31.2926666666667,70.4085,40.2334285714286,KOC,G1,6a18fe2d000000000702b357
G1选购攻略,棉花糖漫步,https://www.xiaohongshu.com/explore/6a18ff110000000007010982?xsec_token=AB5XzoMS_yB37fIZXzfUodOef1SmOmrBvU5GjoFYAS3WQ=&xsec_source=pc_user,280.59,3,41,7,1,0.0,0.0,6843.65853658537,40.0842857142857,280.59,93.53,KOC,G1,6a18ff110000000007010982
G1选购攻略,宇宙小甜豆,https://www.xiaohongshu.com/explore/6a194bc20000000035022ffe?xsec_token=ABMuY__ocGFFIfeINkI-PLo-0Wqwo0MTa7E4m3JYeh7a0=&xsec_source=pc_user,283.983,0,24,3,0,0.0,0.0,11832.625,94.661,0.0,0.0,KOC,G1,6a194bc20000000035022ffe
G1选购攻略,美丽生活,https://www.xiaohongshu.com/explore/6a18ffcc000000003701f05c?xsec_token=AB5XzoMS_yB37fIZXzfUodOXFebn487px24TgDGlMrPdI=&xsec_source=pc_user,280.5,0,12,4,0,0.0,0.0,23375.0,70.125,0.0,0.0,KOC,G1,6a18ffcc000000003701f05c
G1选购攻略,奶油培根意面,https://www.xiaohongshu.com/explore/6a1a57b0000000003502149a?xsec_token=ABTS1mEkpgMwnC68PXk6psfQMA3YO-SjZHVCJ8MAbLmPg=&xsec_source=pc_user,281.31,5,26,5,3,0.0,0.0,10819.6153846154,56.262,93.77,56.262,KOC,G1,6a1a57b0000000003502149a
G1选购攻略,白桃乌龙罐,https://www.xiaohongshu.com/explore/6a1a583200000000360013c9?xsec_token=ABTS1mEkpgMwnC68PXk6psfcIKrWpThkgajchDT8Cwpwg=&xsec_source=pc_user,283.749,6,134,2,3,4169.1,14.6929152173224,2117.52985074627,141.8745,94.583,47.2915,KOC,G1,6a1a583200000000360013c9
G1选购攻略,云朵搅拌站,https://www.xiaohongshu.com/explore/6a1a85a30000000038020a67?xsec_token=ABTS1mEkpgMwnC68PXk6psfSbsJrNz_CzjIL76TCl6aQ0=&xsec_source=pc_user,281.103,3,33,9,0,0.0,0.0,8518.27272727273,31.2336666666667,0.0,93.701,KOC,G1,6a1a85a30000000038020a67
G1选购攻略,深夜香薰罐,https://www.xiaohongshu.com/explore/6a1a80490000000006035f4b?xsec_token=ABTS1mEkpgMwnC68PXk6psfRPlKzWQtSOTB4mS0Q4nJNU=&xsec_source=pc_user,280.662,1,30,5,0,0.0,0.0,9355.4,56.1324,0.0,280.662,KOC,G1,6a1a80490000000006035f4b
G1选购攻略,蓝莓切片日记,https://www.xiaohongshu.com/explore/6a1a7fef000000003501eed8?xsec_token=ABTS1mEkpgMwnC68PXk6psfcNmp9VkNaQZWDl-2Z7_ExU=&xsec_source=pc_user,281.31,4,19,1,1,5236.0,18.6129181330205,14805.7894736842,281.31,281.31,70.3275,KOC,G1,6a1a7fef000000003501eed8
G1选购攻略,森林邮递员,https://www.xiaohongshu.com/explore/6a1ab44b000000000603447f?xsec_token=ABTS1mEkpgMwnC68PXk6psfdsrrnQTEyIN1IggR28wGGQ=&xsec_source=pc_user,281.013,9,39,10,2,0.0,0.0,7205.46153846154,28.1013,140.5065,31.2236666666667,KOC,G1,6a1ab44b000000000603447f
G1选购攻略,午后三明治,https://www.xiaohongshu.com/explore/6a19006e0000000037034fcd?xsec_token=ABMuY__ocGFFIfeINkI-PLo-igK54bbjgDT57PM_oAdFs=&xsec_source=pc_user,280.5,0,12,3,0,0.0,0.0,23375.0,93.5,0.0,0.0,KOC,G1,6a19006e0000000037034fcd
G1选购攻略,海风翻书页,https://www.xiaohongshu.com/explore/6a1901620000000035033460?xsec_token=ABMuY__ocGFFIfeINkI-PLo32WQp_N4bwn4VGfWJFt_Lo=&xsec_source=pc_user,280.968,8,25,4,5,0.0,0.0,11238.72,70.242,56.1936,35.121,KOC,G1,6a1901620000000035033460
G1选购攻略,肥牛卷不卷,https://www.xiaohongshu.com/explore/6a19019c00000000350335b8?xsec_token=ABP5FORAZZX8iynootGnEeCzdhvEXn0U-3R4Q1SgJDiw8=&xsec_source=pc_user,281.796,12,62,49,8,0.0,0.0,4545.09677419355,5.7509387755102,35.2245,23.483,KOC,G1,6a19019c00000000350335b8
G1选购攻略,多谢帮忙,https://www.xiaohongshu.com/explore/6a194c0f000000000702fdd6?xsec_token=ABMuY__ocGFFIfeINkI-PLo8mEzSHN9qQw8BcaPhHkDAo=&xsec_source=pc_user,280.914,7,17,14,4,0.0,0.0,16524.3529411765,20.0652857142857,70.2285,40.1305714285714,KOC,G1,6a194c0f000000000702fdd6
G1选购攻略,黄金矿工猫,https://www.xiaohongshu.com/explore/6a16d7e5000000000803209b?xsec_token=ABCN2X9HlJwhB8PM_0H1PpzkQY_YTzNlC8Ti_JU2oqd4E=&xsec_source=pc_user,281.22,0,21,3,0,0.0,0.0,13391.4285714286,93.74,0.0,0.0,KOC,G1,6a16d7e5000000000803209b
G1选购攻略,小青,https://www.xiaohongshu.com/explore/6a1a98e80000000008032c64?xsec_token=AB6BucoQCs9Pwh42Dh9-QQGtGLeLTG6o6hdoKVQKWEUkg=&xsec_source=pc_user,280.824,22,72,37,7,0.0,0.0,3900.33333333333,7.58983783783784,40.1177142857143,12.7647272727273,KOC,G1,6a1a98e80000000008032c64
G1选购攻略,薯条萌,https://www.xiaohongshu.com/explore/6a262a030000000008031351?app_platform=android&ignoreEngage=true&app_version=9.33.4&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBsNUvlYt-kyOIbfuNcL-B0pi_bkrzilfRhB5xff1V4ck=&author_share=1&shareRedId=ODhEODU6SUE2NzUyOTgwNjdFOTk6Rko7&apptime=1780909607&share_id=5d30c6f6585b416ea63b04886d7603a3&share_channel=copy_link&appuid=62b825e8000000001b026ad2&xhsshare=CopyLink,327.25,0,13,2,0,0.0,0.0,25173.0769230769,163.625,0.0,0.0,KOC,G1,6a262a030000000008031351
G1选购攻略,多多,https://www.xiaohongshu.com/explore/6a2b705e000000000701260b?app_platform=android&ignoreEngage=true&app_version=9.33.4&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBih55zB93c2hZHosoNNywe4k1fvRDDDwjoQhH0OHXfVw=&author_share=1&xhsshare=CopyLink&shareRedId=ODY6MDU5Ok82NzUyOTgwNjY0OTc8OzZM&apptime=1781235029&share_id=971531f1e4214e7f9c802b16216bc9de&share_channel=copy_link,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KOC,G1,6a2b705e000000000701260b
G1选购攻略,是妍妍呐a,https://www.xiaohongshu.com/explore/6a2aa099000000001702928b?app_platform=android&ignoreEngage=true&app_version=9.33.4&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBjpPvr-JH-cv6M-LSr4afkolkY4KpHkeIvMTKZ2pXsmI=&author_share=1&xhsshare=CopyLink&shareRedId=ODw1QjZLN0s2NzUyOTgwNjY2OTo2PEdM&apptime=1781179895&share_id=a8cdee0030ed43ed80baec86b80143e0&share_channel=copy_link,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KOC,G1,6a2aa099000000001702928b
S1横测,数码小刘鸭,https://www.xiaohongshu.com/explore/69f04c02000000003501e8b4?app_platform=ios&app_version=9.28&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBzVAcvHKVz-QPnx-iHBeQw-aFL20xtfcMmwk8LOC0CAY=&author_share=1&xhsshare=CopyLink&shareRedId=N0o0OUhGOks2NzUyOTgwNjc0OTc0ODdO&apptime=1777367165&share_id=38bf917ad6c84e25a3f54e62e3a534b3,7170.548,4208,23607,604,1024,141746.15,19.767826670988,303.746685305206,11.8717682119205,7.00248828125,1.70402756653992,KOC,S1,69f04c02000000003501e8b4
S1横测,数码控不凡,https://www.xiaohongshu.com/explore/69f3105c0000000035038e94?xsec_token=ABjpeafVmpXl8d0YfIsJJjNHQacrAC6oasDPM0midRYZk=&xsec_source=pc_user,2439.616,3574,11809,163,747,160580.69,65.8221170872793,206.589550342959,14.9669693251534,3.26588487282463,0.682601007274762,KOC,S1,69f3105c0000000035038e94
S1横测,老白聊数码,https://www.xiaohongshu.com/explore/69f036470000000035028d84?app_platform=android&ignoreEngage=true&app_version=9.24.0&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBD69WLZoLmdhAj6VKOoKbhvSV9sB9P-ZhtPlIBKveylo=&author_share=1&shareRedId=OD01MDo-Sjo2NzUyOTgwNjY7OTdFPUk7&apptime=1777361510&share_id=00d9650704f740b892792a0168be11d6&share_channel=copy_link&appuid=673079f1000000000800a8c2&xhsshare=CopyLink,1044.985,1117,2521,35,269,27678.19,26.4866864117667,414.512098373661,29.8567142857143,3.88470260223048,0.935528200537153,KOC,S1,69f036470000000035028d84
S1横测,玩数码的安琪,https://www.xiaohongshu.com/explore/69f3108f000000002202bf31?xsec_token=ABjpeafVmpXl8d0YfIsJJjNCTHluw0zcWy8kBpIpr0Cps=&xsec_source=pc_user,823.162,917,2533,32,214,49917.3,60.6409187984868,324.975128306356,25.7238125,3.84655140186916,0.897668484187568,KOC,S1,69f3108f000000002202bf31
S1横测,赛Bo说明书,https://www.xiaohongshu.com/explore/69f0867e000000003803420a?xsec_token=MB2bAw9L-qz1GnOgzxH0hZ4MJpc6z4w3GTGT4UAavMHj8=&xsec_source=pc_pgyexport,576.454,306,597,74,106,18382.6,31.8891012986292,965.58458961474,7.78991891891892,5.43824528301887,1.88383660130719,KOC,S1,69f0867e000000003803420a
S1横测,Z教授的数码世界🎓,https://www.xiaohongshu.com/explore/69f30772000000003601b730?xsec_token=ABjpeafVmpXl8d0YfIsJJjNMFFRvaOuigCZsWbaj1QWLo=&xsec_source=pc_user,649.795,745,998,27,167,20508.12,31.5609076708808,651.097194388778,24.0664814814815,3.8909880239521,0.872208053691275,KOC,S1,69f30772000000003601b730
S1横测,萌萌爱数码,https://www.xiaohongshu.com/explore/69f2b4470000000035022914?xsec_token=ABG_eZIimKiMwu_OdprPAeP3F_R1tswShbl7mUPUVtcaQ=&xsec_source=pc_user,422.668,288,767,228,71,5482.05,12.9701089271012,551.066492829205,1.85380701754386,5.95307042253521,1.46759722222222,KOC,S1,69f2b4470000000035022914
S1横测,泥丸啦,https://www.xiaohongshu.com/explore/69f328c4000000001a02e133?app_platform=ios&app_version=9.28&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBg4tgepddevwejoEMZZj0y6hrIKApYC_QesTpkIzjgX8=&author_share=1&xhsshare=CopyLink&shareRedId=OD01NzQ2PUI2NzUyOTgwNjdGOThFPkxB&apptime=1777550327&share_id=969745abf0f74463b4cf8caa09676e5b&wechatWid=7ed3e445719b3667906057bc70b58cb5&wechatOrigin=menu,478.912,72,2389,92,39,0.0,0.0,200.465466722478,5.2055652173913,12.2797948717949,6.65155555555556,KOC,S1,69f328c4000000001a02e133
S1横测,沐星的数码宝藏,https://www.xiaohongshu.com/explore/69fb0eb8000000003701eafe?xsec_token=MBYH9MlAXWr4cZsnNXsZZVEDV5ibjVCsaeAFzE6SP7LsA=&xsec_source=pc_pgyexport,980.068,2135,4808,150,414,60272.66,61.4984470465315,203.841098169717,6.53378666666667,2.36731400966184,0.459048243559719,KOC,S1,69fb0eb8000000003701eafe
S1横测,炸毛说数码,https://www.xiaohongshu.com/explore/69f339c0000000001f0003af?app_platform=ios&app_version=9.19.4&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CB8V9cL8dGX1tGePGrzBcPrs9d8MweotlMShmGWVqokxA=&author_share=1&xhsshare=CopyLink&shareRedId=N0dEODhIOD83OEdHOjgxOzc4Sz43N0o8&apptime=1777615920&share_id=1f66b99226a34092852832574aa015f1,1409.945,1110,4409,27,291,70115.65,49.7293511449028,319.78793377183,52.2201851851852,4.84517182130584,1.27022072072072,KOC,S1,69f339c0000000001f0003af
S1横测,糖心大布丁,https://www.xiaohongshu.com/explore/69fb35ac000000003503a80a?xsec_token=MBYH9MlAXWr4cZsnNXsZZVEMMClkkQ2NB9xG-8s9EJBHE=&xsec_source=pc_pgyexport,4341.9,1564,13077,97,394,16720.09,3.85086943503996,332.025693966506,44.7618556701031,11.0200507614213,2.77615089514066,KOC,S1,69fb35ac000000003503a80a
S1横测,芙蓉妆主,https://www.xiaohongshu.com/explore/6a15791a000000000702f839?xsec_token=ABVNFwuY4aPimPu_mwisohp2T_8qIu0i9M81pZMkwBd2E=&xsec_source=pc_user,471.064,11,146,109,3,0.0,0.0,3226.46575342466,4.3216880733945,157.021333333333,42.824,KOC,S1,6a15791a000000000702f839
S1横测,大一,https://www.xiaohongshu.com/explore/6a0c48a90000000007025101?xsec_token=ABuhkE3T14ASN8o9_xB3UMrzznx5SqLk0TOuv0o7OW0kw=&xsec_source=pc_user,470.29,24,227,107,2,0.0,0.0,2071.76211453745,4.39523364485981,235.145,19.5954166666667,KOC,S1,6a0c48a90000000007025101
S1横测,挞挞,https://www.xiaohongshu.com/explore/6a1a7e3e000000003601d011?xsec_token=AB6BucoQCs9Pwh42Dh9-QQGs0y-4xpY0YXkiNUsC9GpyE=&xsec_source=pc_user,467.5,12,589,38,5,0.0,0.0,793.718166383701,12.3026315789474,93.5,38.9583333333333,KOC,S1,6a1a7e3e000000003601d011
S1横测,徐二八,https://www.xiaohongshu.com/explore/6a1abdf60000000036018e0d?app_platform=android&ignoreEngage=true&app_version=9.26.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CB2A0jRx17_gInXX0Eh0aUQJd9JkwnKlGNF3XHT1scL4M=&author_share=1&shareRedId=ODpINTpHSUI2NzUyOTgwNjY4OTc3Ojs-&apptime=1780651565&share_id=9524159401fe434c93cac98212422f50&share_channel=copy_link&appuid=64f57be90000000005003555&xhsshare=CopyLink,467.5,5,312,57,4,0.0,0.0,1498.39743589744,8.20175438596491,116.875,93.5,KOC,S1,6a1abdf60000000036018e0d
S1横测,NONO,https://www.xiaohongshu.com/explore/6a1a7fd80000000037034ef8?xsec_token=AB6BucoQCs9Pwh42Dh9-QQGgTm3LB62f3VFzlyiAj939M=&xsec_source=pc_user,492.277,22,645,27,6,4998.0,10.1528204649009,763.22015503876,18.2324814814815,82.0461666666667,22.3762272727273,KOC,S1,6a1a7fd80000000037034ef8
S1横测,生椰拿铁,https://www.xiaohongshu.com/explore/6a1a8eaf0000000007022e29?app_platform=ios&app_version=9.28.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBwFNhFs_jcsU4QdYvG9d8LoBf-_uynwvA_zHbScMKtIA=&author_share=1&xhsshare=CopyLink&shareRedId=OD1GQTo3RT42NzUyOTgwNjZIOTg2Ojo5&apptime=1780132008&share_id=1c7908ed4c39401b9d51ff78637cac46,468.328,6,328,46,1,0.0,0.0,1427.82926829268,10.1810434782609,468.328,78.0546666666667,KOC,S1,6a1a8eaf0000000007022e29
S1横测,YY釉色日记,https://www.xiaohongshu.com/explore/6a1a906e000000003601fdee?app_platform=ios&app_version=9.30.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBZ0PlfS8feC7BsLuUcHcbb1kJJT_lWlf3pK-vmwupkSs=&author_share=1&xhsshare=CopyLink&shareRedId=OD1EQzc2PE42NzUyOTgwNjZHOTdGSTc_&apptime=1780132051&share_id=a5a436560ef3463a837449df4c67f48b,468.913,2,35,5,1,0.0,0.0,13397.5142857143,93.7826,468.913,234.4565,KOC,S1,6a1a906e000000003601fdee
S1横测,虾仁不眨眼,https://www.xiaohongshu.com/explore/6a1fed490000000008030bb7?app_platform=android&ignoreEngage=true&app_version=9.28.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBj-xBLxjjI3Jo0WZCrT4jDgkvUFVciaRQ5JbENoilD-I=&author_share=1&shareRedId=OD5FNjs2OTk2NzUyOTgwNjc8OTpHSTo9&apptime=1780631395&share_id=111fc27a1d824ce99240bab7ed3a69d6&share_channel=copy_link&appuid=68c68150000000001903cd44&xhsshare=CopyLink,470.74,2,416,38,0,0.0,0.0,1131.58653846154,12.3878947368421,0.0,235.37,KOC,S1,6a1fed490000000008030bb7
S1横测,张张包,https://www.xiaohongshu.com/explore/6a1a816b000000003502d842?xsec_token=AB6BucoQCs9Pwh42Dh9-QQGjREM1W2JOrsSvFdB0foQeE=&xsec_source=pc_user,468.976,18,631,58,6,0.0,0.0,743.226624405705,8.08579310344828,78.1626666666667,26.0542222222222,KOC,S1,6a1a816b000000003502d842
